"date","mmwr_week","location","distributed","distributed_janssen","distributed_moderna","distributed_pfizer","distributed_unk_manuf","dist_per_100k","distributed_per_100k_5plus","distributed_per_100k_12plus","distributed_per_100k_18plus","distributed_per_100k_65plus","administered","administered_5plus","administered_12plus","administered_18plus","administered_65plus","administered_janssen","administered_moderna","administered_pfizer","administered_unk_manuf","admin_per_100k","admin_per_100k_5plus","admin_per_100k_12plus","admin_per_100k_18plus","admin_per_100k_65plus","recip_administered","administered_dose1_recip","administered_dose1_pop_pct","administered_dose1_recip_5plus","administered_dose1_recip_5pluspop_pct","administered_dose1_recip_1","administered_dose1_recip_2","administered_dose1_recip_3","administered_dose1_recip_4","administered_dose1_recip_5","administered_dose1_recip_6","series_complete_yes","series_complete_pop_pct","series_complete_5plus","series_complete_5pluspop_pct","series_complete_12plus","series_complete_12pluspop","series_complete_18plus","series_complete_18pluspop","series_complete_65plus","series_complete_65pluspop","series_complete_janssen","series_complete_moderna","series_complete_pfizer","series_complete_unk_manuf","series_complete_janssen_5plus","series_complete_moderna_5plus","series_complete_pfizer_5plus","series_complete_unk_manuf_5plus","series_complete_janssen_12plus","series_complete_moderna_12plus","series_complete_pfizer_12plus","series_complete_unk_manuf_1","series_complete_janssen_18plus","series_complete_moderna_18plus","series_complete_pfizer_18plus","series_complete_unk_manuf_2","series_complete_janssen_65plus","series_complete_moderna_65plus","series_complete_pfizer_65plus","series_complete_unk_manuf_3","additional_doses","additional_doses_vax_pct","additional_doses_12plus","additional_doses_12plus_vax_pct","additional_doses_18plus","additional_doses_18plus_vax_pct","additional_doses_50plus","additional_doses_50plus_vax_pct","additional_doses_65plus","additional_doses_65plus_vax_pct","additional_doses_moderna","additional_doses_pfizer","additional_doses_janssen","additional_doses_unk_manuf","second_booster","second_booster_50plus","second_booster_50plus_vax_pct","second_booster_65plus","second_booster_65plus_vax_pct","second_booster_janssen","second_booster_moderna","second_booster_pfizer","second_booster_unk_manuf"
"2022-06-29T00:00:00.000","26","NE","4237510","151200","1486280","2600030","0","219060","234957","261994","290572","1356190","3301814","3300533","3182563","2972135","917177","95279","1182164","2016837","7534","170689","183004","196769","203803","293536","3324434","1371191","70.9","1370043","76","1309073","80.9","1211734","83.1","311228","95","1239669","64.1","1239591","68.7","1186584","73.4","1098535","75.3","290452","93","89108","417973","730700","1888","89092","417946","730670","1883","89082","417918","677726","1858","89012","417726","590052","1745","7038","140731","141724","959","645436","52.1","641714","54.1","616026","56.1","392592","69.3","226737","78.1","250010","387729","7039","658",,"106098","27","76184","33.6","88","41947","68858","181"
"2022-06-29T00:00:00.000","26","TX","65053035","2646500","23383480","39023055","0","224353","240893","269917","301226","1742070","48172893","48157843","46171960","42409962","10191764","1578872","17586970","29001135","5916","166137","178329","191576","196378","272928","46906444","21564865","74.4","21551547","79.8","20449982","84.9","18562528","86","3718013","95","18059822","62.3","18058291","66.9","17308325","71.8","15826955","73.3","3301822","88.4","1373079","6163175","10521662","1906","1372785","6162648","10520953","1905","1372600","6162288","9771590","1847","1370933","6157360","8296879","1783","180400","1561711","1559268","443","7197139","39.9","7158704","41.4","6873951","43.4","4202676","57.3","2203157","66.7","3074739","4019020","103033","347",,"843168","20.1","559837","25.4","332","454848","448557","32"
"2022-06-29T00:00:00.000","26","MN","13567130","505100","4829320","8232710","0","240568","256564","283945","312861","1474080","10754034","10738611","10297535","9621887","2904047","358499","3908030","6481938","5567","190687","203075","215516","221883","315526","10771006","4270148","75.7","4259806","80.6","4034292","84.4","3739590","86.2","951769","95","3933607","69.7","3928674","74.3","3727647","78","3449519","79.5","895889","95","329577","1312843","2289185","2002","329562","1312831","2284284","1997","329557","1312774","2083348","1968","328995","1310392","1808221","1911","50702","377921","466786","480","2325060","59.1","2309085","61.9","2208774","64","1363424","75.8","749076","83.6","919032","1376359","29162","507",,"500236","36.7","344323","46","278","217776","301840","121"
"2022-06-29T00:00:00.000","26","SD","2006865","92000","797500","1117365","0","226852","243702","271896","300628","1321430","1464266","1464142","1413699","1325387","438278","41920","570695","851513","138","165518","177797","191532","198543","288586","1484883","687768","77.7","687652","83.5","660270","89.5","614859","92.1","180195","95","553590","62.6","553578","67.2","531642","72","496296","74.3","148955","95","39529","201457","312542","62","39525","201455","312536","62","39523","201453","290604","62","39494","201380","255362","60","5066","73374","70492","23","238344","43.1","237550","44.7","229991","46.3","159818","57.6","96678","64.9","105959","129349","3014","22",,"40308","25.2","30742","31.8","19","18749","22678","2"
"2022-06-29T00:00:00.000","26","VT","1914290","72900","750320","1091070","0","306783","321759","347453","375363","1530950","1464721","1463608","1403892","1315212","434897","53782","575022","835026","891","234735","246007","254813","257893","347809","1442543","590296","94.6","589226","95","559533","95","521947","95","145157","95","511560","82","511542","86","485010","88","451443","88.5","128964","95","47597","180592","283079","292","47593","180591","283066","292","47581","180570","256568","291","47516","180517","223138","272","2667","62591","63549","157","318245","62.2","315544","65.1","298375","66.1","191871","75.6","106376","82.5","135272","178401","4551","21",,"62638","32.6","44625","42","42","30124","34876","1"
"2022-06-29T00:00:00.000","26","NJ","23341955","984300","8390280","13967375","0","262795","278960","306390","336164","1581930","17737437","17732174","17107003","15920990","4143295","579473","6700263","10453597","4104","199697","211917","224549","229290","280800","18263673","8116207","91.4","8111075","95","7774789","95","7208057","95","1636429","95","6790708","76.5","6790484","81.2","6506635","85.4","6013977","86.6","1389233","94.2","519152","2337420","3932140","1996","519089","2337384","3932030","1981","519049","2337319","3648411","1856","518757","2336579","3156843","1798","93755","646462","648701","315","3326098","49","3310249","50.9","3162893","52.6","1899451","62.4","965023","69.5","1396046","1862098","67811","143",,"464661","24.5","312541","32.4","697","236295","251485","14"
"2022-06-29T00:00:00.000","26","MT","2111295","105300","865800","1140195","0","197543","209532","230089","251288","1022730","1635759","1635581","1591859","1509132","543119","61712","689837","881834","2376","153049","162321","173481","179618","263092","1643876","703335","65.8","703193","69.8","679228","74","638898","76","198679","95","612446","57.3","612417","60.8","593374","64.7","558775","66.5","179268","86.8","55580","239593","316714","559","55575","239577","316706","559","55571","239569","297676","558","55495","239446","263289","545","10159","86330","82527","252","299875","49","299186","50.4","291634","52.2","204211","63.4","127949","71.4","140785","153461","5226","403",,"52168","25.5","39826","31.1","92","25331","28857","68"
"2022-06-29T00:00:00.000","26","WV","4334245","167400","1742320","2424525","0","241847","255087","278222","302548","1180960","2798020","2797117","2746218","2617271","938708","67790","1209069","1519395","1766","156127","164621","176284","182696","255771","2802977","1175151","65.6","1174525","69.1","1146242","73.6","1084159","75.7","344347","93.8","1041469","58.1","1041226","61.3","1018952","65.4","964314","67.3","313639","85.5","61447","427129","552394","499","61430","427051","552247","498","61428","427030","530006","488","61367","426660","475833","454","9650","161069","142729","191","487260","46.8","486346","47.7","475144","49.3","347523","59.8","213336","68","228681","253341","5155","83",,"81674","23.5","60546","28.4","56","40409","44700","9"
"2022-06-29T00:00:00.000","26","CT","9313225","347800","3609280","5356145","0","261220","275248","299851","328179","1477720","7871672","7867217","7591605","7065513","2035993","250689","2987413","4632312","1258","220786","232512","244422","248974","323048","7914789","3451211","95","3447387","95","3302029","95","3054646","95","760541","95","2855719","80.1","2855261","84.4","2732591","88","2523582","88.9","628010","95","232198","963905","1659133","483","232118","963697","1658964","482","232114","963575","1536422","480","232001","963364","1327843","374","22849","248637","356420","104","1509455","52.9","1503043","55","1435615","56.9","904355","67.6","467908","74.5","680265","811013","18137","40",,"272688","30.2","187361","40","85","128438","152626","4"
"2022-06-29T00:00:00.000","26","AZ","15685620","611700","5964320","9109600","0","215500","229023","252747","278189","1198630","12594442","12590930","12161556","11328920","3696590","374153","4925304","7257439","37546","173031","183838","195963","200921","282477","12336938","5405629","74.3","5402277","78.9","5167391","83.3","4762428","84.5","1320966","95","4542413","62.4","4542083","66.3","4367932","70.4","4040024","71.7","1144603","87.5","337209","1655266","2540157","9781","336970","1655246","2540086","9781","336960","1655197","2366047","9728","336615","1654450","2039371","9588","51232","555683","532523","5165","1990214","43.8","1980857","45.3","1899646","47","1252828","58.2","737801","64.5","863635","1098906","24990","2683",,"350219","28","251501","34.1","542","163378","205382","986"
"2022-06-29T00:00:00.000","26","IH2","3110595","108800","1369080","1632715","0","149346","0","0","0","0","2299047","2298326","2209850","2022569","419458","41525","1071458","1185892","172","110382","0","0","0","0","2299047","1108913","53.2","1108383","0","1059098","0","964551","0","180822","0","881746","42.3","881582","0","843764","0","767109","0","142687","0","38970","397755","445015","6","38944","397680","444952","6","38943","397664","407151","6","38898","397391","330814","6","3499","80820","58367","1","289393","32.8","288055","34.1","272363","35.5","163212","44.1","73826","51.7","136893","149979","2402","119",,"34464","21.1","19391","26.3","12","17896","18142","21"
"2022-06-29T00:00:00.000","26","UT","6643150","250000","2243660","4149490","0","207213","224571","256269","292036","1815700","5359742","5358109","5114404","4651452","1056447","185610","1857659","3316098","375","167181","181130","197295","204480","288748","5334158","2332709","72.8","2331180","78.8","2199597","84.9","1981128","87.1","379625","95","2077871","64.8","2077741","70.2","1971579","76.1","1777306","78.1","346013","94.6","171178","670861","1235768","64","171145","670835","1235697","64","171132","670781","1129604","62","170960","670342","935944","60","17005","148651","180351","6","956934","46.1","951670","48.3","904907","50.9","487227","66.9","262049","75.7","360645","583508","12771","10",,"107088","22","72054","27.5","301","44684","72345","1"
"2022-06-29T00:00:00.000","26","NH","3782100","180200","1324640","2277260","0","278155","291808","315551","342439","1489810","2663281","2661947","2586577","2429971","758084","88879","985452","1588780","170","195871","205383","215805","220015","298618","2674923","1218109","89.6","1216921","93.9","1174615","95","1103304","95","315406","95","973801","71.6","973603","75.1","942104","78.6","884926","80.1","252959","95","79592","348127","545959","123","79582","348026","545872","123","79580","348024","514379","121","79548","347865","457401","112","15746","103671","133494","48","463533","47.6","461694","49","443441","50.1","297218","57.6","157338","62.2","193652","262003","7839","39",,"75667","25.5","51655","32.8","65","35050","42773","27"
"2022-06-29T00:00:00.000","26","MD","16971570","610200","5812260","10549110","0","280722","298598","328722","360255","1768990","12578671","12567734","12053293","11173233","2942310","366693","4574326","7618380","19272","208060","221117","233460","237174","306684","12720564","5296918","87.6","5286342","93","5023618","95","4623985","95","1019903","95","4622245","76.5","4622048","81.3","4394058","85.1","4040544","85.8","924331","95","328387","1532442","2756417","4999","328346","1532397","2756310","4995","328199","1532308","2528708","4843","327975","1531634","2176511","4424","55400","440103","427515","1313","2463825","53.3","2441544","55.6","2318503","57.4","1401958","69.4","715105","77.4","1007830","1418686","36156","1153",,"488427","34.8","315771","44.2","634","251840","267828","646"
"2022-06-29T00:00:00.000","26","NC","23464600","936900","8858860","13668840","0","223726","237536","261138","286595","1340000","17239972","17225876","16685268","15678715","4750105","519003","6440733","10279138","1098","164377","174381","185691","191499","271265","17191994","9001994","85.8","8991217","91","8693334","95","8157502","95","2279885","95","6554862","62.5","6551637","66.3","6329314","70.4","5924752","72.4","1657993","94.7","488253","2279108","3787170","331","488236","2279053","3784018","330","488224","2278968","3561800","322","486720","2275844","3161871","317","55632","790350","811938","73","1831852","27.9","1819788","28.8","1755184","29.6","1175207","36.2","664005","40","783733","1018606","29437","76",,"217107","18.5","148332","22.3","140","113184","113328","8"
"2022-06-29T00:00:00.000","26","ND","1474100","53300","563820","856980","0","193436","208218","231324","253329","1230010","1130205","1129392","1092713","1033799","314194","39787","419204","670867","347","148309","159527","171474","177662","262167","1107782","504415","66.2","503876","71.2","485817","76.2","457666","78.7","122570","95","427192","56.1","426927","60.3","412317","64.7","388371","66.7","104353","87.1","36710","146638","243795","49","36703","146634","243541","49","36702","146632","228934","49","36552","146420","205351","48","4390","49053","50903","7","188780","44.2","188236","45.7","183254","47.2","122110","60.7","73409","70.3","79916","106331","2521","12",,"18578","15.2","13643","18.6","4","8662","10710","4"
"2022-06-29T00:00:00.000","26","IA","7056555","291300","2740520","4024735","0","223658","238443","263670","290605","1276160","5277585","5276311","5118399","4824636","1637503","179680","2102180","2995103","622","167273","178288","191250","198689","296137","5286586","2159320","68.4","2158015","72.9","2077436","77.6","1940948","79.9","552771","95","1969961","62.4","1969938","66.6","1898384","70.9","1775095","73.1","519550","94","164019","720934","1084544","464","164017","720925","1084532","464","164013","720906","1013005","460","163916","720683","890049","447","14636","273129","231641","144","1065600","54.1","1061214","55.9","1028686","58","701921","71.1","414820","79.8","479124","572138","14257","81",,"205320","29.3","154408","37.2","73","101316","109395","6"
"2022-06-29T00:00:00.000","26","IL","29110145","1170200","10156340","17783605","0","229723","244113","268598","295416","1424710","23249715","23227677","22295032","20766948","5683776","681117","8253790","14283315","31493","183476","194783","205715","210748","278176","23538028","9666554","76.3","9653840","81","9181013","84.7","8479544","86.1","1971134","95","8749676","69","8740431","73.3","8318579","76.8","7677887","77.9","1822412","89.2","624474","2829963","5285539","9700","624420","2829864","5276452","9695","624417","2829845","4854626","9691","621778","2822081","4224558","9470","83929","812071","922551","3861","4680444","53.5","4645220","55.8","4445639","57.9","2701686","70.4","1447133","79.4","1874417","2748517","55492","2018",,"790123","29.2","531082","36.7","940","374608","463002","1009"
"2022-06-29T00:00:00.000","26","DD2","6847910","210500","2244040","4393370","0","0","0","0","0","0","8292625","8292171","8139526","7706698","782264","315382","2705196","5240571","31476","0","0","0","0","0","8292625","4435897","0","4435495","0","4343555","0","4113001","0","451871","0","3134198","0","3134127","0","3076581","0","2910129","0","225005","0","307252","927514","1894055","5377","307232","927486","1894032","5377","307222","927465","1836611","5283","306967","927129","1670790","5243","10209","75030","139606","160","750665","24","748662","24.3","721755","24.8","224860","33.5","78091","34.7","257286","487945","4724","710",,"37835","16.8","17676","22.6","39","14379","32056","36"
"2022-06-29T00:00:00.000","26","CO","13353175","495400","4872840","7984935","0","231877","246072","270523","296789","1585110","11131698","11125554","10728601","10032787","2573193","341930","4306226","6471660","11882","193301","205021","217351","222990","305455","11177616","4619723","80.2","4613645","85","4406345","89.3","4086797","90.8","872981","95","4079571","70.8","4079460","75.2","3906346","79.1","3620785","80.5","793532","94.2","313970","1447720","2314620","3261","313951","1447701","2314554","3254","313943","1447638","2141556","3209","313606","1447047","1857052","3080","29041","377959","385504","1028","2204605","54","2188792","56","2092833","57.8","1177477","70.7","618672","78","956211","1220830","26606","958",,"424640","36.1","276943","44.8","332","202226","247988","323"
"2022-06-29T00:00:00.000","26","IN","14303880","615100","5034800","8653980","0","212469","226547","250724","276979","1317430","10093719","10091197","9797794","9231958","2964270","314946","3645315","6099696","33762","149932","159826","171739","178767","273018","10096970","4215509","62.6","4213067","66.7","4059515","71.2","3794589","73.5","1025018","94.4","3799460","56.4","3799339","60.2","3677639","64.5","3444213","66.7","956172","88.1","289004","1278041","2223487","8928","288986","1278026","2223400","8927","288969","1277956","2101838","8876","288671","1277563","1869255","8724","31514","467663","452948","4047","1818412","47.9","1808669","49.2","1747956","50.8","1181928","62.4","687160","71.9","704064","1089590","22802","1956",,"265203","22.4","192190","28","378","115397","164349","731"
"2022-06-29T00:00:00.000","26","MO","12286105","432800","4693660","7159645","0","200183","212955","234660","257741","1156840","9210275","9209173","8953968","8453710","2732264","251724","3337833","5618387","2331","150067","159622","171017","177344","257266","9188115","4098379","66.8","4096969","71","3956897","75.6","3710966","77.8","1028820","95","3477937","56.7","3477881","60.3","3368415","64.3","3159393","66.3","909602","85.6","239102","1180695","2057271","869","239086","1180682","2057247","866","239070","1180670","1947864","811","238822","1180153","1739847","571","40299","414113","455006","184","1522858","43.8","1516119","45","1469557","46.5","1017264","57.8","611061","67.2","618497","886341","17923","97",,"249106","24.5","184618","30.2","141","112224","145534","8"
"2022-06-29T00:00:00.000","26","SC","11185275","457800","4691740","6035735","0","217244","230327","253062","277033","1193700","7740968","7734800","7552042","7152825","2449827","232052","3014383","4492229","2304","150348","159275","170862","177158","261448","7782552","3524535","68.5","3520405","72.5","3418644","77.3","3214897","79.6","966399","95","2969391","57.7","2967461","61.1","2886411","65.3","2714638","67.2","829784","88.6","209793","1057992","1701062","544","209745","1057915","1699259","542","209742","1057815","1618313","541","209125","1055720","1449262","531","31440","354916","443198","230","1237291","41.7","1233753","42.7","1202016","44.3","878435","56","540445","65.1","528297","685678","22786","530",,"179495","20.4","135105","25","164","83662","102343","13"
"2022-06-29T00:00:00.000","26","PW","46890","3800","30000","13090","0","217769","230158","251488","282759","2353920","48866","48862","46253","42622","5272","2354","37454","8907","151","226946","239837","248072","257022","264659","49236","20496","95","20493","95","19075","95","17544","95","1872","94","18258","84.8","18257","89.6","17197","92.2","15753","95","1807","90.7","2358","12703","3123","74","2358","12703","3122","74","2358","12703","2062","74","2358","12703","618","74","227","1541","37","2","11857","64.9","11724","68.2","11057","70.2","4772","79.6","1564","86.6","10771","1085","1","0",,"934","19.6","328","21","0","953","15","0"
"2022-06-29T00:00:00.000","26","OH","24625455","993100","9240940","14391415","0","210670","223903","246237","270280","1203400","18356414","18351283","17833985","16863759","5539710","629435","6985313","10720652","21014","157039","166856","178327","185091","270716","18260206","7450567","63.7","7445513","67.7","7178547","71.8","6736910","73.9","1902441","93","6873333","58.8","6873268","62.5","6638958","66.4","6232849","68.4","1800973","88","554881","2402754","3910138","5560","554873","2402740","3910095","5560","554865","2402709","3675847","5537","554602","2402057","3270792","5398","91619","813303","893517","2534","3673623","53.4","3660146","55.1","3543040","56.8","2402528","68.3","1389815","77.2","1541751","2070731","60105","1036",,"624494","26","450557","32.4","794","297331","352419","377"
